CDA,1,20915441,20945401
CSNK1D,17,80196899,80231607
EED,11,85955586,85989855
LONRF1,8,12579403,12613582
MEIOB,16,1883984,1922179
PPP2R3C,14,35554673,35591723
PRAME,22,22890123,22901768
USP16,21,30396950,30426809
ADAM15,1,155023042,155035251
DYNC2LI1,2,44001178,44037149
GOT1,10,101156627,101190381
LAP3,4,17578815,17609595
TULP2,19,49384222,49401990
TXLNG,X,16804550,16862642
AMPD2,1,110158726,110174673
EIF4G2,11,10818597,10830657
ETV7,6,36321868,36355577
OTOR,20,16729003,16750707
PGD,1,10458649,10480201
SLC14A1,18,43304092,43332485
STRADA,17,61780192,61819330
TXNDC5,6,7881750,7911047
APOBEC1,12,7801996,7818499
GGA3,17,73232694,73258444
HRASLS5,11,63228876,63258666
MAP3K11,11,65365226,65382853
TCEB3,1,24069645,24088549
NUP85,17,73201754,73231853
PPP1R26,9,138370925,138380739
CASKIN2,17,73496342,73511664
ELMOD3,2,85581517,85618875
IRF1,5,131817301,131826490
PSEN2,1,227057885,227083806
P2RX1,17,3799886,3819794
AMOTL2,3,134074716,134094321
ASB11,X,15299819,15333778
CEACAM18,19,51981876,51994206
HEXDC,17,80376194,80400521
NSDHL,X,151999511,152038273
SLC17A9,20,61583999,61600937
CNGA4,11,6255995,6265659
ABHD12B,14,51338878,51371688
SLC16A6,17,66263167,66287408
STAT5A,17,40439565,40463961
NPM1,5,170814120,170838141
PVRL4,1,161040785,161059389
SOAT2,12,53497302,53518322
SPATA3,2,231860836,231889770
FGFRL1,4,1003724,1020685
GPRIN1,5,176022803,176037134
BCL2L1,20,30252255,30311792
C8orf88,8,91970865,91997485
MMS19,10,99218081,99258551
ZNF510,9,99518147,99540411
BAG3,10,121410882,121437331
LPCAT3,12,7085348,7125814
VDAC1,5,133307606,133340824
AIFM3,22,21319396,21335649
DGAT2L6,X,69397333,69425395
FAM83C,20,33873534,33880204
MTG2,20,60758085,60778624
POFUT1,20,30795683,30826470
SPOCK2,10,73818793,73848790
TXNDC12,1,52485803,52521843
ZCCHC8,12,122956147,122985142
ANKK1,11,113258513,113271140
CCNC,6,99990256,100016849
FRZB,2,183698002,183731890
GMPPB,3,49754277,49761384
IRX2,5,2745959,2751776
NQO2,6,2988221,3029103
CENPU,4,185615772,185655287
FKRP,19,47249303,47280245
RARG,12,53604351,53626764
SEPSECS,4,25121636,25162064
STARD3,17,37793318,37819737
ABHD17B,9,74477368,74525847
ACER1,19,6306153,6333640
ASB1,2,239335383,239360891
CX3CR1,3,39304985,39323226
CYP2U1,4,108852525,108874613
GPR173,X,53078273,53109797
NUCB1,19,49403307,49426629
RSPH4A,6,116937642,116954148
TICAM1,19,4815944,4831716
AMDHD1,12,96337071,96362494
BAG4,8,38034051,38070819
BTNL3,5,180415845,180433727
GALK1,17,73747675,73761792
IL27RA,19,14142560,14164028
RAE1,20,55926066,55954267
SEC14L2,22,30792846,30821305
ZC3H8,2,112969102,113012713
ZSCAN2,15,85144217,85171027
C17orf64,17,58469790,58508782
YWHAZ,8,101928753,101965616
CLEC3B,3,45043040,45077563
FOXG1,14,29234594,29239483
OR2G2,1,247751662,247752615
STX12,1,28099694,28150963
VPS33B,15,91541646,91565833
LMO2,11,33880122,33913836
MPP3,17,41878167,41910538
MS4A1,11,60223225,60238233
OASL,12,121456914,121477045
KDELR2,7,6485584,6523873
LILRA4,19,54844456,54850421
TNFSF8,9,117655623,117692875
ALDH3B2,11,67429633,67448671
DPPA4,3,109044988,109056419
GRAMD2,15,72452148,72490126
KCTD18,2,201353675,201384507
PDHA2,4,96761170,96762625
ZNF780A,19,40575059,40596845
ZNF879,5,178450753,178462065
PILRA,7,99965153,99997722
GBP4,1,89646831,89664615
OR2T4,1,248524883,248525929
STMN4,8,27092840,27115937
NACAD,7,45120037,45128513
HLA-DPB1,6,33043703,33054978
VIM,10,17270258,17279592
FIGF,X,15363713,15402498
PGM2,4,37828255,37864558
PIP4K2B,17,36921942,36956379
SREK1IP1,5,64013971,64064512
COQ5,12,120941077,120972237
DDX18,2,118572226,118589955
DHRS12,13,52342129,52378293
HDHD2,18,44633774,44676891
PMEL,12,56347889,56367101
CC2D1B,1,52811395,52831865
MOSPD2,X,14891563,14940449
PTBP1,19,797075,812327
RBBP4,1,33116743,33151812
TTC16,9,130478345,130493879
BTD,3,15642848,15687329
FAM3D,3,58619673,58652575
LRIF1,1,111489807,111506701
PIK3R2,19,18263928,18281350
SNTA1,20,31995761,32031698
TMEM52B,12,10323141,10344400
BCAM,19,45312316,45324677
C3orf30,3,118864997,118878889
CEACAM6,19,42254885,42276113
ISL1,5,50679225,50690572
SYCE1,10,135367405,135383339
CD5,11,60869867,60895324
GNA11,19,3094408,3124002
MYLK2,20,30407111,30422492
ZSCAN4,19,58180303,58190520
CATSPER1,11,65784223,65793988
CDCP2,1,54598747,54619443
CMPK1,1,47799469,47844511
DNASE2B,1,84864215,84880701
PRKCD,3,53190025,53226733
ADAM33,20,3648612,3662893
CD180,5,66475441,66492627
PRRC1,5,126853301,126890781
DNAJB4,1,78444859,78483648
GUCY2D,17,7905912,7923657
SPATA20,17,48620419,48633213
TBC1D24,16,2525119,2555735
ZDHHC7,16,85007787,85045141
GCDH,19,13001840,13025021
SRPX2,X,99899215,99926296
SULT1A1,16,28616517,28634946
WTIP,19,34972543,35003209
LRRC32,11,76368568,76381791
P4HB,17,79801035,79818570
TMEM47,X,34645181,34675405
RHOQ,2,46768945,46810260
FAM124B,2,225243415,225266802
ZNF214,11,7020549,7041599
FAM118A,22,45704849,45737836
TSPAN3,15,77333745,77376326
ZNF14,19,19821280,19843906
ZNF674,X,46357162,46404892
NUP54,4,77035812,77069668
SHKBP1,19,41082757,41097305
C7orf33,7,148287657,148312952
RGPD1,2,87135076,87241104
FRA10AC1,10,95427640,95462329
SEPT2,2,242254515,242293442
TANGO2,22,20004537,20053449
CEP55,10,95256389,95288849
PSMD11,17,30771279,30810336
SHBG,17,7517264,7536701
SIRPD,20,1514897,1539489
STX16,20,57226309,57254582
ALDH3A2,17,19551449,19580911
CHRNA5,15,78857862,78887611
DYNC1LI1,3,32567463,32612366
FBXO3,11,33762485,33796089
IAH1,2,9613787,9636672
UTP14A,X,129040097,129063737
ZFHX2,14,23990064,24025401
COTL1,16,84599200,84651683
CXXC5,5,139026884,139063467
CYP26B1,2,72356367,72375167
IL22RA1,1,24446261,24469611
LYPD1,2,133402426,133429152
MKRN2OS,3,12556433,12602558
SH2B3,12,111843752,111889427
TIAL1,10,121331314,121356541
TXNL4A,18,77730811,77793949
XPC,3,14186647,14220283
ACTL6A,3,179280668,179306196
GUSB,7,65425671,65447301
MKKS,20,10381657,10414870
AADAC,3,151531825,151546276
CD8A,2,87011733,87035519
CHID1,11,867860,915058
CTNNBIP1,1,9908334,9970394
DUXA,19,57665389,57678811
STARD6,18,51850728,51884334
CELF6,15,72577068,72612470
ECHDC2,1,53361582,53392884
NFU1,2,69622882,69664760
UPK1B,3,118892364,118924000
ZNF253,19,19976695,20005483
ZNF783,7,148959262,148994393
LPIN3,20,39969560,39989222
RASAL3,19,15562435,15575382
RFT1,3,53122499,53164478
TMEM9,1,201103900,201140702
ZNF251,8,145946292,145981802
EFCAB12,3,129120164,129147494
EXOG,3,38537618,38583652
SEC13,3,10334815,10362862
TCTE1,6,44246480,44265425
TNNT2,1,201328136,201346890
ACAT1,11,107992243,108018503
CDC42,1,22379120,22419439
ILKAP,2,239079042,239112370
RDH13,19,55550476,55582659
AS3MT,10,104629273,104661656
CLEC4F,2,71035775,71047732
EIF3L,22,38244875,38285414
HSPA9,5,137890571,137911133
SERF2,15,44069285,44094787
TRIM56,7,100728720,100741248
CD302,2,160625141,160654766
COCH,14,31343720,31364271
DDX21,10,70715884,70744829
OPRL1,20,62711526,62731996
UBAC1,9,138824815,138853226
GIGYF1,7,100277130,100287071
HAP1,17,39873994,39890896
KIAA0040,1,175126123,175162135
TKTL2,4,164392245,164394898
IRX4,5,1877527,1887350
KIAA0907,1,155882834,155904191
NUDT6,4,123809852,123844123
KRT4,12,53200333,53208335
ARHGEF5,7,144052381,144077725
OR4K1,14,20403767,20404842
OR4M1,14,20248401,20249516
CRIPAK,4,1385340,1389777
FAM73B,9,131798900,131834361
FBXO30,6,146114638,146135889
ATXN1L,16,71879894,71919171
CDADC1,13,49822061,49867621
ZIK1,19,58089824,58105145
CLK2,1,155232659,155248282
PPP1R3F,X,49126306,49157940
TOLLIP,11,1295601,1330884
YIPF4,2,32502979,32541663
ANKRD13A,12,110436991,110477568
DNAJC17,15,41057353,41099676
GJA5,1,147228332,147245466
GOLGA2,9,131018108,131038274
MAPKAPK3,3,50648951,50686728
ANGPTL1,1,178818840,178840187
RPS27L,15,63418071,63450220
FAM60A,12,31433518,31479992
PPP2CA,5,133530025,133561833
RABEPK,9,127962821,127996437
SPATS1,6,44310397,44344904
TCTN1,12,111051832,111087235
OSBPL7,17,45884738,45899200
TEX264,3,51696709,51738339
ZBTB43,9,129567285,129600489
DENND1C,19,6467218,6482568
MAP3K12,12,53873453,53893847
RAB14,9,123940415,123985292
ACTR6,12,100592900,100635643
LRRC15,3,194075976,194090472
ADH1C,4,100257649,100274184
ASB17,1,76384558,76398116
CEBPZ,2,37428755,37458856
GNL3L,X,54556644,54587504
PRDM7,16,90122974,90158480
ADAM11,17,42836399,42859214
ARMC5,16,31469401,31478487
HNRNPF,10,43881065,43904614
RTN4R,22,20228938,20270769
SLC39A6,18,33688495,33709348
SLC5A3,21,35445870,35478559
VCP,9,35056061,35073246
CLUAP1,16,3550924,3589048
DMP1,4,88571459,88585513
KRTAP5-11,11,71290760,71314399
SLC10A6,4,87744621,87770416
PGAP2,11,3818954,3847601
SLC32A1,20,37353105,37358015
ANKRD46,8,101521980,101572012
CMPK2,2,6980701,7006766
SPACA3,17,31297394,31324895
CYB5A,18,71918082,71959251
GPR35,2,241544848,241570676
MMP9,20,44637547,44645200
CD2,1,117297007,117311850
TXNDC8,9,113065801,113100164
LMAN1,18,56995055,57027194
C1QTNF9,13,24881304,24896673
GAS8,16,90086037,90111383
RGPD8,2,113127669,113192065
COL9A2,1,40766159,40783488
KIAA0141,5,141303373,141321612
ADAMTS4,1,161154098,161168846
C1orf198,1,230972865,231005335
FBXO46,19,46213887,46234162
NOP58,2,203130439,203168389
PKM,15,72491370,72524163
PSMA3,14,58711549,58738730
AHCYL1,1,110527308,110566363
EOGT,3,69024365,69063112
ZBTB37,1,173837220,173872687
C17orf85,17,3705459,3749545
FCHSD1,5,141018869,141030986
PCBP2,12,53845886,53874946
SKIV2L,6,31926857,31937532
SOX11,2,5832799,5841517
STRN4,19,47222764,47250251
CSHL1,17,61986957,61996198
GRK1,13,114321470,114440708
IL22RA2,6,137464957,137494785
PISD,22,32014477,32058418
RNF149,2,101887681,101925163
METTL2B,7,128116783,128146656
POPDC2,3,119355304,119384171
AMICA1,11,118064455,118095809
ARSE,X,2852673,2886351
EFCC1,3,128720472,128759585
MAGEC2,X,141290131,141293076
MR1,1,181002561,181031074
TATDN2,3,10289707,10322902
TRIM48,11,55029658,55038595
CACNG6,19,54495542,54515923
PCDH8,13,53417024,53422776
SORBS3,8,22402499,22433301
STC2,5,172741716,172756506
TMEM184B,22,38615298,38669040
FES,15,91426925,91439006
MINA,3,97660662,97691301
ARHGEF16,1,3370990,3397677
PRAM1,19,8554940,8567996
ZNF350,19,52467596,52490109
C19orf57,19,13993161,14017265
DPEP1,16,89679716,89704864
HEPACAM,11,124789089,124806308
SKOR2,18,44738460,44775554
DCAF4,14,73393040,73426411
MAGEB6,X,26210557,26213763
RHD,1,25598884,25656936
TOP3B,22,22311397,22337213
SERPINA10,14,94746792,94759608
DGKQ,4,952675,980683
CYP4F8,19,15726029,15741448
LGI4,19,35615417,35633355
ALOX12,17,6899384,6914055
KRT6B,12,52840435,52845910
LUC7L,16,238968,279462
LIG4,13,108859787,108870716
ZNF791,19,12721732,12744654
YTHDF1,20,61826781,61847586
FAM102A,9,130702858,130742792
GUCA1A,6,42123144,42147794
KIF1BP,10,70748477,70776738
MAPK12,22,50683879,50700254
RNF34,12,121837844,121868426
C5orf45,5,179262133,179289173
DDX19B,16,70323566,70369186
SLC25A37,8,23386318,23432976
SMPDL3B,1,28261504,28285668
TMEM99,17,38975358,38992526
ZNF410,14,74353320,74399214
ZSWIM3,20,44486256,44507761
CHRNA9,4,40337346,40357234
EHBP1L1,11,65343509,65360121
HABP4,9,99212483,99253618
KCNMB1,5,169801675,169816681
MSH5,6,31707725,31730611
ZNF282,7,148892577,148923339
ZNF506,19,19896648,19932560
CCDC53,12,102406705,102455927
MPHOSPH6,16,82181403,82203831
OR51E1,11,4664650,4676718
PRODH2,19,36290890,36304201
RNASE11,14,21051718,21078043
ZNF594,17,5082831,5095178
C10orf12,10,98741041,98745969
CD80,3,119243140,119278449
DPCD,10,103330317,103369425
METTL21A,2,208445355,208490652
MLLT6,17,36861795,36886056
SYT4,18,40847843,40857615
CPXM1,20,2774715,2781283
NPY5R,4,164265091,164273086
PP2D1,3,20021453,20053822
SF3A3,1,38422647,38456593
ZNF16,8,146155744,146176274
NDUFAF5,20,13765596,13802228
SERPINA3,14,95078721,95090392
TTC25,17,40086888,40117669
CSF3R,1,36931644,36948879
RBAK,7,5085452,5109119
SH3BP1,22,38030661,38062939
SLC22A12,11,64358113,64369825
VPS26A,10,70883268,70932617
ADGRG3,16,57702099,57723290
CHRNA3,15,78885394,78913637
MYO15B,17,73584139,73622929
NMRK1,9,77675489,77703133
SLC35G2,3,136537489,136574734
TELO2,16,1543345,1560458
CCDC105,19,15121556,15134081
KIRREL2,19,36346763,36358011
RBMXL3,X,114423990,114427431
HGS,17,79650356,79670168
HMGCR,5,74632154,74657929
ATP6V0D1,16,67471917,67515140
CEP295NL,17,76866992,76899299
LRIT3,4,110769358,110793471
AKAP8,19,15464196,15490609
CCDC47,17,61822610,61853711
SPARC,5,151040657,151066726
WDR75,2,190306159,190340291
FAM92A1,8,94710789,94743755
NUP43,6,150045451,150070801
PRPS2,X,12809474,12842341
PWP2,21,45527171,45551063
TTLL12,22,43562628,43583139
C16orf70,16,67143861,67182442
SLC28A2,15,45544428,45570043
YARS,1,33240838,33283754
ARMC1,8,66514691,66546452
METTL11B,1,170115142,170136931
MTMR11,1,149900543,149908791
TNFRSF10A,8,23047965,23082639
CABP1,12,121078355,121105127
SMCR8,17,18218624,18231369
GBP5,1,89724633,89738487
MOB4,2,198380295,198418423
NXF5,X,101087085,101112549
PAIP1,5,43526369,43557860
PATL2,15,44957930,45003514
SULT6B1,2,37394963,37423741
TMEM230,20,5048878,5093749
ZNF404,19,44376515,44405537
C15orf39,15,75487984,75504510
KLHL25,15,86302554,86338261
OAS1,12,113344582,113371027
SUPV3L1,10,70939988,70968855
TPH1,11,18039111,18063973
ZNF697,1,120162045,120190396
DCAF8L1,X,27996110,27999472
ZNF397,18,32820994,32847097
CECR5,22,17618401,17646177
MCM4,8,48872745,48890720
SYNPO2L,10,75404639,75423561
TBC1D25,X,48397845,48420997
TBL3,16,2022038,2032934
CENPT,16,67862060,67881714
MXRA7,17,74668633,74707098
C4orf32,4,113066553,113116412
SEPHS1,10,13359424,13390298
ANP32A,15,69070874,69113236
MOGAT1,2,223536505,223574649
SIGLEC11,19,50452242,50464429
ARHGEF39,9,35658872,35675863
ISX,22,35462129,35483380
GPR87,3,151011874,151034740
TMEM175,4,926175,952444
TUSC5,17,1182957,1204281
KIR2DL1,19,55281263,55295774
DCPS,11,126173647,126215644
RECQL4,8,145736671,145743229
PABPC3,13,25670006,25673392
PPIP5K1,15,43825660,43882451
ZNF787,19,56598732,56632649
LILRB3,19,54720147,54727378
CALCOCO2,17,46908350,46943884
ZNF564,19,12636184,12662356
ELF5,11,34500340,34535352
LXN,3,158363611,158390482
ZNF683,1,26688125,26701013
DBNL,7,44084239,44109055
GCC1,7,127220672,127233665
SMU1,9,33041762,33076657
FBXO47,17,37092685,37123655
TGM1,14,24718320,24733638
TP53TG5,20,44001203,44036529
ARSK,5,94890778,94940768
CD276,15,73976307,74006859
CRCP,7,65579591,65619555
FBXO43,8,101145588,101158028
FGR,1,27938575,27961788
GJC1,17,42875816,42908184
OS9,12,58087738,58115340
SNTN,3,63638344,63664696
CLDND1,3,98216756,98241910
FLII,17,18148150,18162230
MAU2,19,19431490,19469564
POLA2,11,65029233,65073060
TRMT10B,9,37753800,37778969
ZNF264,19,57702868,57734214
LGMN,14,93170152,93215047
PIGZ,3,196673214,196695931
POGLUT1,3,119187785,119213555
SERPINE3,13,51909909,51938871
THAP9,4,83821837,83841122
DIRAS2,9,93372114,93405386
LPAR6,13,48963703,49018840
ZCWPW1,7,99998449,100026615
ACTG2,2,74119441,74146992
F7,13,113760102,113774995
TMEM168,7,112402437,112430647
AP5Z1,7,4815253,4833943
FBXO17,19,39432041,39466550
XAB2,19,7684411,7694451
CHST1,11,45670427,45687172
ERRFI1,1,8064464,8086368
NR4A2,2,157180944,157198860
TMEM248,7,66386212,66423538
GPRC5A,12,13043716,13070871
TRA2B,3,185633694,185655924
CCAR2,8,22462145,22479027
CEP57,11,95523129,95565857
STK26,X,131157293,131209971
C4orf17,4,100432161,100463460
C5orf34,5,43486803,43515247
CYP2F1,19,41620337,41634271
LRIT1,10,85991349,86001217
IDH3A,15,78423840,78464291
OR5D18,11,55587106,55588047
ACTR5,20,37377085,37401163
ARSH,X,2924654,2951612
MBD6,12,57914493,57923931
NPAS1,19,47523077,47549033
HNRNPL,19,39327028,39342987
DRD5,4,9783304,9785633
GPR137,11,64037534,64056972
LMAN2L,2,97371666,97405801
CALCOCO1,12,54102301,54121529
FRS3,6,41737914,41754280
PEX2,8,77892494,77913280
AIFM1,X,129263337,129299861
ATG16L2,11,72525353,72554719
BRD2,6,32936437,32949282
ERLIN1,10,101909851,101948091
ARHGAP9,12,57866038,57882597
DNAJC21,5,34929698,34959069
DTWD1,15,49913177,49948429
SBK1,16,28303840,28335170
SUCLG1,2,84650647,84687169
TTYH1,19,54926393,54948080
ZBTB8OS,1,33065773,33116504
CHIC2,4,54875956,54930857
OTOP3,17,72931814,72946087
ASIC1,12,50451331,50477394
CLCN2,3,184063973,184079439
DHDDS,1,26758773,26797785
PEX3,6,143771944,143811147
RAB20,13,111175413,111214080
TRAPPC13,5,64920543,64962060
DHX16,6,30620896,30640814
LRTM2,12,1929433,1945918
SLC25A25,9,130830480,130871524
BIN3,8,22477931,22526661
ZNF275,X,152599613,152625568
CRISP3,6,49695097,49712150
PSMB2,1,36065145,36107445
CCBL1,9,131595221,131644773
RRM2B,8,103216730,103251346
DPT,1,168664697,168698502
PRPF18,10,13628927,13672868
CERCAM,9,131174030,131199630
SERPING1,11,57364860,57382326
CLEC2D,12,9817565,9852151
KLHDC8A,1,205305193,205326218
CNTROB,17,7835419,7853236
GRIN3B,19,1000418,1009731
CDC42EP4,17,71279763,71308314
ABCG5,2,44039611,44066004
SLC37A2,11,124932963,124960208
ENDOD1,11,94822974,94865809
FBXO7,22,32870663,32894816
FXR2,17,7494548,7518189
GOSR1,17,28804380,28854610
SPACA1,6,88757507,88776550
VPS35,16,46690044,46723430
ZNF276,16,89786808,89807311
FBXO41,2,73481810,73511559
TKTL1,X,153524024,153558700
TPM4,19,16177831,16213815
UPF3B,X,118967985,118986961
C12orf66,12,64580096,64616076
GTF3C5,9,135906062,135933890
DTX4,11,58938903,58976060
LMO1,11,8245851,8290263
ARHGAP11A,15,32907345,32932150
CKAP2L,2,113494184,113522254
INPP5K,17,1397865,1420182
PDLIM3,4,186421814,186456766
TFG,3,100428175,100467810
DIO1,1,54356912,54376759
RPAP3,12,48055032,48099844
SHMT1,17,18231174,18266877
GRM2,3,51741086,51752629
HJURP,2,234742062,234763212
ITGA2B,17,42449548,42466873
SHE,1,154442248,154474589
SNX32,11,65601112,65624367
ATG4A,X,107334898,107397901
BIRC3,11,102188181,102210134
CLASRP,19,45542298,45574214
HBP1,7,106809406,106842974
PTDSS2,11,448268,491399
ARHGEF19,1,16524349,16539104
TCP11,6,35085848,35116387
CAT,11,34460472,34493609
N6AMT2,13,21302870,21348097
ZNF846,19,9862669,9903856
HAS1,19,52216365,52227247
KRT75,12,52817854,52828309
KPRP,1,152732037,152734528
HTR1A,5,63256183,63258334
SYVN1,11,64889252,64902004
CD28,2,204571198,204603635
MST1,3,49721380,49726934
SERINC1,6,122764499,122792967
ZNF92,7,64838712,64866048
RNF8,6,37321748,37362514
TUBA4A,2,220114433,220142892
ARL6IP6,2,153574407,153617767
PLCD4,2,219472488,219501907
SLC40A1,2,190425305,190448484
ZNF10,12,133707161,133736051
LUC7L3,17,48796905,48833574
TMC4,19,54663846,54676944
IDO1,8,39759794,39785963
TMEM8A,16,420773,437113
ZNF558,19,8916846,8943004
ZNF621,3,40566369,40616176
AFP,4,74296855,74321891
ENG,9,130577291,130617035
MS4A5,11,60197062,60222687
TRAF1,9,123664671,123691451
TSPAN13,7,16793160,16824161
DKK3,11,11984653,12031316
KLF17,1,44584522,44600812
KRT72,12,52979373,52995322
SLC25A23,19,6436090,6465214
CASP4,11,104813593,104840163
LOXL4,10,100007447,100028007
STRA8,7,134916731,134943244
XRCC1,19,44047192,44084625
DMC1,22,38914954,38966291
DHX40,17,57642886,57685706
GPALPP1,13,45563664,45611804
CD1C,1,158259576,158263420
RBM12,20,34236847,34252878
GGT5,22,24615622,24641110
IGFL4,19,46543006,46580376
PENK,8,57349233,57359293
CRAT,9,131857089,131873468
RSPO1,1,38076951,38100595
PPP6C,9,127908852,127952218
HMGXB4,22,35653445,35691800
HOMEZ,14,23741631,23768656
TEX22,14,105864916,105916443
CSF2RA,X,1387693,1429274
CD9,12,6308881,6347437
YARS2,12,32880424,32908836
ANGPTL2,9,129849611,129885162
TFB2M,1,246703862,246729626
ACOT9,X,23720370,23784592
C2orf80,2,209030067,209054797
ALKBH3,11,43902361,43941816
DCST1,1,155006300,155023406
BPNT1,1,220230824,220263804
CETP,16,56995762,57017757
CTSS,1,150702672,150738433
NUAK2,1,205271187,205290883
P3H1,1,43212006,43232755
LYPLAL1,1,219347186,219386207
PTH1R,3,46919236,46945289
BIRC2,11,102217942,102249401
LRP2BP,4,186285033,186317053
MYO1G,7,45002261,45018697
ARHGAP27,17,43471268,43511787
CNN3,1,95362505,95392834
NUB1,7,151038785,151075535
NUSAP1,15,41624892,41673248
PEX5,12,7341281,7371170
TOMM70A,3,100082275,100120242
WDR76,15,44119161,44160617
ZDHHC5,11,57435219,57468659
CNRIP1,2,68511303,68547183
ENTPD7,10,101419263,101465997
SF3B2,11,65818200,65836779
TIPARP,3,156391024,156424559
BAHD1,15,40731920,40760441
BID,22,18216904,18257536
PKLR,1,155259630,155271225
PNKP,19,50364461,50381608
ZSCAN5B,19,56700939,56709289
CREB3L3,19,4153598,4173051
NAMPT,7,105888731,105926772
NEUROD4,12,55413729,55423798
ZNF778,16,89284111,89303479
ACOX2,3,58490863,58523046
C11orf70,11,101918174,101955291
TRAF7,16,2205699,2228130
EMC3,3,10004221,10052800
FAM207A,21,46359925,46396904
CFHR1,1,196788887,196801319
ZNF836,19,52657117,52674896
KRT2,12,53038342,53045948
DACT2,6,168693510,168720434
BBS4,15,72978520,73030817
THBS3,1,155165379,155178842
SYT11,1,155829300,155854990
FGFR3,4,1795034,1810599
ZNF286B,17,18561742,18585575
IVL,1,152881021,152884362
RBM41,X,106307650,106362053
CBX5,12,54624724,54673917
KRBA1,7,149411872,149431664
MTRF1,13,41790505,41837713
SAR1B,5,133936834,133984961
GPR180,13,95254157,95286899
RAD51C,17,56769934,56812972
ACTA2,10,90694831,90751147
PXN,12,120648242,120703574
RBSN,3,15111580,15140670
SLC25A36,3,140660672,140698775
C3orf33,3,155480406,155524140
KIAA0408,6,127761488,127780536
ZC3HC1,7,129658126,129691291
KCNK12,2,47743720,47798078
FAM122C,X,133930819,133988640
FBXO39,17,6679542,6700420
GLIPR1L1,12,75728419,75764340
CRLF1,19,18683030,18718551
INSIG2,2,118846028,118868573
LTA4H,12,96394606,96437298
YY1AP1,1,155629234,155658791
HAUS7,X,152713124,152760974
PI4K2B,4,25235597,25280714
ZNF687,1,151254094,151264656
ADAMTS1,21,28208066,28217728
DNAJC5,20,62526535,62567384
ERCC6L,X,71424507,71458897
GJA1,6,121756838,121770873
RNF185,22,31556169,31603005
XRCC6,22,42017123,42060052
SLC35E3,12,69139886,69187744
TNFRSF9,1,7975954,8003225
SDPR,2,192699028,192711981
PRAP1,10,135122914,135166187
TACC3,4,1723217,1746903
PPAT,4,57259528,57301781
SSX2,X,52673617,52736239
OOEP,6,74078278,74104856
CCZ1,7,5938356,5966181
SLC52A2,8,145577795,145584932
B4GALNT4,11,369796,382116
C17orf97,17,260118,280853
IDH1,2,209100951,209130798
PEX13,2,61244360,61279125
SIDT2,11,117049449,117068161
SLC4A1AP,2,27886338,27917843
THRA,17,38214543,38250120
FCN1,9,137797736,137809809
RARS,5,167913450,167946304
TRIM46,1,155146263,155157447
WIPI1,17,66417089,66453654
ZNF175,19,52074551,52095761
DCAF7,17,61627822,61671628
GFRA3,5,137588068,137610360
SEC61A2,10,12171636,12211960
TPGS2,18,34357610,34409179
APBB1,11,6416354,6440644
DONSON,21,34931848,34961014
FKBP6,7,72742167,72772646
NAA60,16,3493611,3536963
TRAM1,8,71485677,71520622
FAM71D,14,67656110,67695267
WDR6,3,49044495,49053386
CRISP2,6,49660071,49681303
DDR1,6,30844198,30867933
TBC1D10A,22,30687979,30723035
YTHDF2,1,29063133,29096287
LYZL1,10,29577990,29607257
MAPRE3,2,27193480,27250064
NOC3L,10,96092983,96122716
CHST6,16,75505950,75529282
CPNE7,16,89642176,89663654
ESPN,1,6484848,6521430
BPIFB6,20,31619454,31631853
IVNS1ABP,1,185265520,185286461
GRIPAP1,X,48830131,48858675
KLF5,13,73629114,73651680
RCBTB2,13,49063095,49107392
ZBED5,11,10833621,10880343
CCDC126,7,23636998,23684327
HPN,19,35531410,35557475
CD55,1,207494853,207534311
EMC1,1,19542158,19578046
YAE1D1,7,39605975,39649919
RNASEL,1,182542769,182558391
ELAVL3,19,11562141,11591861
CBS,21,44473301,44497053
POTEJ,2,131369054,131415664
TMPRSS13,11,117771358,117800174
CRY2,11,45868669,45904799
FAM65A,16,67552321,67580691
CENPK,5,64813593,64858998
DNAJB14,4,100817405,100867883
NGDN,14,23938897,23979071
ABCB8,7,150725509,150744869
ATF1,12,51157493,51214905
LCA5L,21,40777770,40817731
PLAC8,4,84011201,84058228
AADACL2,3,151451704,151479127
FAM83F,22,40390953,40439533
MRPL43,10,102729215,102747272
BRPF1,3,9773413,9789702
LRRC48,17,17876127,17920203
MTERF4,2,242011584,242041747
PPP1R10,6,30568177,30586389
RHBDF2,17,74466973,74497872
ZNF746,7,149169885,149194908
CCDC155,19,49891475,49921251
CENPA,2,26987157,27023935
HACD4,9,20999514,21031635
KLHL15,X,24001837,24045303
PFKFB4,3,48555117,48599448
ANKRD52,12,56631591,56652175
CSH2,17,61949372,61959223
DLAT,11,111895538,111935114
HEXA,15,72633260,72668817
MNS1,15,56713742,56757335
SIGLEC7,19,51645556,51656783
SP2,17,45973516,46006323
ZNF648,1,182023705,182030847
C1orf226,1,162336698,162356608
C7orf57,7,48075108,48100901
CYTH4,22,37678068,37711386
FAM46C,1,118148556,118170994
GSTM2,1,110210644,110252173
PYY,17,42030106,42081837
TAB1,22,39795746,39833065
CYP51A1,7,91741465,91772266
P2RX5,17,3575493,3599698
SLC17A2,6,25912982,25930954
HPS1,10,100175955,100206704
LAIR1,19,54862991,54882165
NPL,1,182758428,182799519
TFIP11,22,26887191,26908471
TLR10,4,38773860,38784611
TMEM217,6,37179956,37225931
DARS2,1,173793641,173827684
FGD2,6,36973422,36996846
